VALSE,17,3,2651127757_1,VALSE Webinar 22-21期 总第288期 面向交互行为的视觉场景理解,2022年08月17日晚上20:00，中国科学院计算技术研究所 王瑞平、香港科技大学 李永露、上海交通大学 卢策吾：面向交互行为的视觉场景理解,http://mp.weixin.qq.com/s?__biz=MzA3Mjk0OTgyMg==&mid=2651127757&idx=1&sn=13b4a2812ae6b043ce783ebb4a8c4c24&chksm=84e6d69cb3915f8a306395a83a8c97a34ca963e8e23a3093800ec438518ac7915689a7b84fe7#rd,1660225105,1660225105
VALSE,18,3,2651127740_1,VALSE Student Workshop高校导师邀请函,在本届VALSE 2022年度研讨会中，VALSE学生俱乐部将于8月24日上午08:30-12:15举办VALSE Student Workshop。,http://mp.weixin.qq.com/s?__biz=MzA3Mjk0OTgyMg==&mid=2651127740&idx=1&sn=3c5c58839a09473a3d6ca3595d671f9a&chksm=84e6d6edb3915ffbeda65312fbc8a1cb24464c44a6045d29014159eaf8153feca36e431dd6fd#rd,1659846749,1659846749
VALSE,19,3,2651127740_2,VALSE Student Workshop公开招募参会同学,在本届VALSE 2022年度研讨会中，VALSE学生俱乐部将于8月24日上午08:30-12:15举办VALSE Student Workshop。,http://mp.weixin.qq.com/s?__biz=MzA3Mjk0OTgyMg==&mid=2651127740&idx=2&sn=2ac755452e6874e087f2fbc9e8cb475b&chksm=84e6d6edb3915ffb63290c207e3733e621c241e9c6fc9f4c7472810021d977c56ea92bf19a6d#rd,1659846749,1659846749
VALSE,20,3,2651127728_1,VALSE Webinar 22-20期 总第287期 图神经网络及其在结构建模中的应用,2022年08月10日晚上20:00，Iowa State University 高弘扬、中央财经大学 白璐：图神经网络及其在结构建模中的应用,http://mp.weixin.qq.com/s?__biz=MzA3Mjk0OTgyMg==&mid=2651127728&idx=1&sn=5c01c9d180c461efa6f1f52b96501dd1&chksm=84e6d6e1b3915ff7f256c01ad3f254456f1622868a7012e86b3b1f2578e720eb411857b64ac5#rd,1659693732,1659693731
VALSE,21,3,2651127728_2,VALSE 2022关于第一次【预注册】通知,2022年8月4日下午18:00将开放第一轮参会预注册。,http://mp.weixin.qq.com/s?__biz=MzA3Mjk0OTgyMg==&mid=2651127728&idx=2&sn=53a2170937033a92a25bd6cea375f83e&chksm=84e6d6e1b3915ff7b73f6c9240171506847a9638f850d08f665b7d3e5c6de8f8f30c32b50567#rd,1659693732,1659693731
VALSE,22,3,2651127725_1,VALSE 2022关于第一次【预注册】通知,2022年8月4日下午18:00将开放第一轮参会预注册。,http://mp.weixin.qq.com/s?__biz=MzA3Mjk0OTgyMg==&mid=2651127725&idx=1&sn=7e92d1d201eb214e0a795693dae5db7f&chksm=84e6d6fcb3915feae6285980f913804778da39d0398e40313ae270e6cc45fa280717921ecc0b#rd,1659586398,1659586398
VALSE,23,3,2651127699_1,VALSE 论文速览 第91期：DF-GAN：一个简单有效的文本到图像生成对抗网络,CVPR 2022 陶明：DF-GAN: A Simple and Effective Baseline for Text-to-Image Synthesis,http://mp.weixin.qq.com/s?__biz=MzA3Mjk0OTgyMg==&mid=2651127699&idx=1&sn=c7086acfb4d564e347c2d281ad18d42d&chksm=84e6d6c2b3915fd436ab41629d7b65c2d76541a035e0540c7460793d7ca5b3a35a6e7e201239#rd,1659096206,1659096206
VALSE,24,4,2651127696_1,VALSE Webinar 22-19期 总第286期 妙笔生花，画龙点睛：视觉生成式模型专题研讨,2022年08月03日早上10:00，加州大学洛杉矶分校 周博磊、中国人民大学 李崇轩：妙笔生花，画龙点睛：视觉生成式模型专题研讨,http://mp.weixin.qq.com/s?__biz=MzA3Mjk0OTgyMg==&mid=2651127696&idx=1&sn=d1657a982747bff935661797a1e1bf15&chksm=84e6d6c1b3915fd7f4ba13443d0f7a88f93b3735713e1e26a21b9663cb4392190f0763b38d21#rd,1659015619,1659015618
VALSE,25,4,2651127683_1,VALSE 论文速览 第90期：面向动态视音场景的问答学习机制,CVPR 2022 李光耀：Learning to Answer Questions in Dynamic Audio-Visual Scenarios,http://mp.weixin.qq.com/s?__biz=MzA3Mjk0OTgyMg==&mid=2651127683&idx=1&sn=9ed34e2a2874d5bf5f360c7e27d187fc&chksm=84e6d6d2b3915fc44e3e3bd3725fcad746b1822ed98e0afa34b72d705790c3b9ea30e4436e2a#rd,1658826968,1658826968
VALSE,26,4,2651127677_1,VALSE 论文速览 第89期：β-DARTS: 用于可微分架构搜索的Beta-Decay正则化,CVPR 2022 叶鹏：β-DARTS: Beta-Decay Regularization for Differentiable Architecture Search,http://mp.weixin.qq.com/s?__biz=MzA3Mjk0OTgyMg==&mid=2651127677&idx=1&sn=769511b87f83e37b76ed4d0358ac12d8&chksm=84e6d62cb3915f3ad0661ed8b76f685b635f57ae341fb4320a527d315c85dcfab78b943e3662#rd,1658496097,1658496097
VALSE,27,4,2651127670_1,VALSE 论文速览 第88期：MSG-Transformer: 基于信使Token的高效视觉Transformer,CVPR 2022 方杰民：MSG-Transformer: Exchanging Local Spatial Information by Manipulating Messenger Tokens,http://mp.weixin.qq.com/s?__biz=MzA3Mjk0OTgyMg==&mid=2651127670&idx=1&sn=8d58f85b8a343e0adc65dbebd96b30b9&chksm=84e6d627b3915f3158f5aaafbf193b7fab877a57166ea293df66e898cc882e62869aab1b30b3#rd,1658245899,1658282400
VALSE,28,4,2651127667_1,直播预告｜图像分类上的对抗图块攻击和防御,7月18日，不见不散！,http://mp.weixin.qq.com/s?__biz=MzA3Mjk0OTgyMg==&mid=2651127667&idx=1&sn=2bcb4233d942e9aff05654c6836c92de&chksm=84e6d622b3915f34cda3b9e37bc86350ee740614fef2899c22974164a365f791530e3f2037e5#rd,1657959763,1657959763
VALSE,29,5,2651127660_1,VALSE 论文速览 第87期： 双视角一致的在线增量学习,"CVPR 2022 顾亚男：Not Just Selection, but Exploration: 双视角一致的在线增量学习",http://mp.weixin.qq.com/s?__biz=MzA3Mjk0OTgyMg==&mid=2651127660&idx=1&sn=c026bc899a42d126ed036f4bd4bd3575&chksm=84e6d63db3915f2bc2cc105150997ec8f1bf2326081de9b0e962bb8a6c90075e5ada6af46850#rd,1657857490,1657857490
VALSE,30,5,2651127657_1,VALSE Webinar ICML、IJCAI期间暂停通知,ICML、IJCAI期间VALSE Webinar活动将暂停2周，下期活动的日期为：8月3日。,http://mp.weixin.qq.com/s?__biz=MzA3Mjk0OTgyMg==&mid=2651127657&idx=1&sn=42fcf2f0966cca96123ce417c8336a7b&chksm=84e6d638b3915f2ea05fc663aa35f4f5cbc5b7348d28f3599c9f931ce388b0ccab41c07ad1e4#rd,1657794859,1657794859
VALSE,31,5,2651127652_1,VALSE 论文速览 第86期：通用统一多模态预训练模型OFA,ICML 2022 林俊旸：通用统一多模态预训练模型OFA,http://mp.weixin.qq.com/s?__biz=MzA3Mjk0OTgyMg==&mid=2651127652&idx=1&sn=adeea69291dc71cd4d76f3a1800c025f&chksm=84e6d635b3915f235d7898c9b800327d70be2223ea75b137683e7c825655f8ba588c8afda8f6#rd,1657701631,1657701631
VALSE,32,5,2651127644_1,VALSE 论文速览 第85期：基于样例查询的在线动作检测,CVPR 2022 杨乐：基于样例查询的在线动作检测,http://mp.weixin.qq.com/s?__biz=MzA3Mjk0OTgyMg==&mid=2651127644&idx=1&sn=934019bea473dda8d0fc96c064fb97ff&chksm=84e6d60db3915f1b84562deb7d8477f6dce95e74c108704bb8c20b85293e7cb4c29ae4f832ef#rd,1657448668,1657448668
VALSE,33,5,2651127641_1,VALSE Webinar 22-18期 总第285期 超级视觉深度学习模型与标签学习方法,2022年07月13日晚上20:00，The University of Sydney 张敬、The University of Sydney 刘同亮：超级视觉深度学习模型与标签学习方法,http://mp.weixin.qq.com/s?__biz=MzA3Mjk0OTgyMg==&mid=2651127641&idx=1&sn=b079df5ee44e2396454dc95c22104892&chksm=84e6d608b3915f1e9ad4504e26a8f1029eaa0802f6c7d1789b136cdef688ad703d1844427a07#rd,1657196617,1657196617
VALSE,34,6,2651127627_1,VALSE 论文速览 第84期：基于双流对比嵌入网络的组合式零样本学习,CVPR 2022 李翔宇：基于双流对比嵌入网络的组合式零样本学习,http://mp.weixin.qq.com/s?__biz=MzA3Mjk0OTgyMg==&mid=2651127627&idx=1&sn=63d26d525fdf696b4396cdc30499504d&chksm=84e6d61ab3915f0cb3639ad5da97d0a8d772b1b77d97823c33e8434e01a55e92e5fb6038d4e3#rd,1657026511,1657026511
VALSE,35,6,2651127624_1,VALSE Webinar 22-17期 总第284期 联邦学习在医学图像处理的应用,2022年07月06日晚上20:00，英属哥伦比亚大学 李霄霄、Nvidia 徐子乐、哈佛大学、麻省总医院 李响：联邦学习在医学图像处理的应用,http://mp.weixin.qq.com/s?__biz=MzA3Mjk0OTgyMg==&mid=2651127624&idx=1&sn=7bc3c72824f53bc67f7ff14777fc38f3&chksm=84e6d619b3915f0fea8facbbea15ab29be9e7d4c84b604db16b62d25366fa88f0331521c0083#rd,1656676267,1656676267
VALSE,36,6,2651127624_2,VALSE 论文速览 第83期：DOQ：基于Oracle Queries 和知识蒸馏的人与物体交互检测算法,CVPR 2022 屈贤：DOQ：基于Oracle Queries 和知识蒸馏的人与物体交互检测算法,http://mp.weixin.qq.com/s?__biz=MzA3Mjk0OTgyMg==&mid=2651127624&idx=2&sn=7c7719f50d7c53f80bb3eb702d3dc6ee&chksm=84e6d619b3915f0f847951e4a657a670cfdc847cb461357b5533da0b9ac6a228637cb7426bcb#rd,1656676267,1656676267
VALSE,37,6,2651127604_1,VALSE 论文速览 第82期：基于因果表征学习的领域泛化方法,CVPR 2022 吕芳蕊：Causality Inspired Representation Learning for Domain Generalization,http://mp.weixin.qq.com/s?__biz=MzA3Mjk0OTgyMg==&mid=2651127604&idx=1&sn=fc700cd09ddae8e1a62ec16d890b2391&chksm=84e6d665b3915f739603cc5602bf8cdb54d72eb110ffe4b762cdeed521e2612531a1edacb2fc#rd,1656422656,1656422656
VALSE,38,6,2651127601_1,VALSE 论文速览 第81期：图像拼接矩形化新基线,CVPR 2022 聂浪：Deep Rectangling for Image Stitching: A Learning Baseline,http://mp.weixin.qq.com/s?__biz=MzA3Mjk0OTgyMg==&mid=2651127601&idx=1&sn=1661d5e45e9c0397beee2b7eee1bcdd2&chksm=84e6d660b3915f761ba1ef1e80fd00d1afcd40ea3c50f466311dadccd5365f13d669bfe461da#rd,1656061373,1656061373
VALSE,39,6,2651127594_1,VALSE Webinar 22-16期 总第283期 比物连类：对比表示学习,2022年06月29日晚上20:00，墨尔本大学 宫明明、中国人民大学 苏冰：比物连类：对比表示学习,http://mp.weixin.qq.com/s?__biz=MzA3Mjk0OTgyMg==&mid=2651127594&idx=1&sn=ac02063c699f053357ad5bbca3112c3b&chksm=84e6d67bb3915f6d1e36133cc4bfba36d7bac8a38b07d575e38f3cffee644f0841b119d88354#rd,1655986226,1655986226
VALSE,40,7,2651127591_1,VALSE 论文速览 第80期：全监督对比学习：语义分割新训练范式,ICCV 2022 周天飞：Exploring Cross-Image Pixel Contrast for Semantic Segmentation,http://mp.weixin.qq.com/s?__biz=MzA3Mjk0OTgyMg==&mid=2651127591&idx=1&sn=98d9fd7163664de029c5dce57ba0ff1f&chksm=84e6d676b3915f6073adbbdf96046693bcbad5c502eb8cefd089c02bf1e32a14a09a2178b3a5#rd,1655801780,1655801780
VALSE,41,7,2651127578_1,VALSE 论文速览 第79期：从原型角度重新审视语义分割,CVPR 2022 周天飞：Rethinking Semantic Segmentation: A Prototype View,http://mp.weixin.qq.com/s?__biz=MzA3Mjk0OTgyMg==&mid=2651127578&idx=1&sn=887498b210c9deb6a4481ec2d142b671&chksm=84e6d64bb3915f5dd6bc0bc8d8aea42e5f63de15af4d2d546dd61348ac515bb32fcc205a0321#rd,1655475598,1655515800
VALSE,42,7,2651127575_1,VALSE Webinar CVPR期间暂停通知,CVPR期间VALSE Webinar活动将暂停1周，下期活动的日期为：6月29日。,http://mp.weixin.qq.com/s?__biz=MzA3Mjk0OTgyMg==&mid=2651127575&idx=1&sn=84c0bb0d62b1430c398126537636825b&chksm=84e6d646b3915f50d632ce859266405d3d65ba0fbcbf83a452b47d0e3661c08a2ffb354c93c3#rd,1655379953,1655379953
VALSE,43,7,2651127575_2,VALSE 论文速览 第78期：内容自适应的卷帘快门相机视频重建,CVPR 2022 樊斌：Context-Aware Video Reconstruction for Rolling Shutter Cameras,http://mp.weixin.qq.com/s?__biz=MzA3Mjk0OTgyMg==&mid=2651127575&idx=2&sn=660f4735fbbc1ddc5f26fdce907586ec&chksm=84e6d646b3915f508d135ddf47a752f7a9d281c024b4e018e97117a92cf55cff10cdeb14f72a#rd,1655379953,1655379953
VALSE,44,7,2651127567_1,VALSE 论文速览 第77期：Semantic-Aware Domain Generalized Segmentation,CVPR 2022 彭铎：Semantic-Aware Domain Generalized Segmentation,http://mp.weixin.qq.com/s?__biz=MzA3Mjk0OTgyMg==&mid=2651127567&idx=1&sn=8c165a7a727542e7e3431fe205bfafb1&chksm=84e6d65eb3915f48bfadf8da70b969155b551a3f4e8611484f38ce6d80774d84ad7dce41d0c0#rd,1655203289,1655203289
VALSE,45,7,2651127559_1,20220602智源大会视觉模型论坛-谷歌大脑翟晓华博士报告【大规模通用视觉表征学习】,Google Brain瑞士 翟晓华：大规模通用视觉表征学习,http://mp.weixin.qq.com/s?__biz=MzA3Mjk0OTgyMg==&mid=2651127559&idx=1&sn=62e29ef3944aca7a881f61ee62378af6&chksm=84e6d656b3915f4067fd6abc61255d9119fb77da336ae6887af48e01befb91e51a5dee245c19#rd,1654937390,1654937390
VALSE,46,8,2651127554_1,VALSE 论文速览 第76期：面向零样本目标检测的鲁棒区域特征生成,CVPR 2022 黄培亮：Robust Region Feature Synthesizer for Zero-Shot Object Detection,http://mp.weixin.qq.com/s?__biz=MzA3Mjk0OTgyMg==&mid=2651127554&idx=1&sn=a8fc1c6da74c86e0ca686f9b351c6e8b&chksm=84e6d653b3915f45b321c48812645197ff7c7126d0d4c7d5c5968f5729e7a736a37290b22421#rd,1654864764,1654864764
VALSE,47,8,2651127551_1,VALSE Webinar 22-15期 总第282期 AI for Science之物理信息驱动的深度学习,2022年06月15日晚上20:00，UPenn 陆路、University of Notre Dame 王建勋：AI for Science之物理信息驱动的深度学习,http://mp.weixin.qq.com/s?__biz=MzA3Mjk0OTgyMg==&mid=2651127551&idx=1&sn=b7614a038ad02403089c067ab13f5e63&chksm=84e6d7aeb3915eb8bd124052eb01b43a3d16f87a30e0438282eb22c541d3541737adbe473ce6#rd,1654780966,1654780966
VALSE,48,8,2651127535_1,VALSE 论文速览 第75期：联合分布很重要：深度布朗距离协方差用于少样本识别,CVPR 2022 谢江涛：Joint Distribution Matters: Deep Brownian Distance Covariance for Few-Shot Classification,http://mp.weixin.qq.com/s?__biz=MzA3Mjk0OTgyMg==&mid=2651127535&idx=1&sn=7cd65942e792dd805f1b0152713f1ede&chksm=84e6d7beb3915ea84b66d7127284fee2e724c5c87afc3dc873ad4a9fea5c148980f41336d514#rd,1654689647,1654689647
VALSE,49,8,2651127534_1,VALSE Webinar 22-14期 总第281期 特邀报告 如何更好地理解深度对比学习,2022年06月08日上午10:00，Meta AI Research (FAIR) 田渊栋：Towards Better Understanding of Deep Contrastive Learning,http://mp.weixin.qq.com/s?__biz=MzA3Mjk0OTgyMg==&mid=2651127534&idx=1&sn=e630ee0ae816f28245911ddac2f5253e&chksm=84e6d7bfb3915ea91987dba16ea83bd7c809ad2ecbde3f4851d1812f25ff976bb0fae1a21fac#rd,1654608929,1654608929
VALSE,50,8,2651127522_1,VALSE 论文速览 第74期：少样本语义分割新视角,CVPR 2022 郎春博：Learning What Not to Segment: A New Perspective on Few-Shot Segmentation,http://mp.weixin.qq.com/s?__biz=MzA3Mjk0OTgyMg==&mid=2651127522&idx=1&sn=35ebc19e51fcfac0d41dd757bf5c3a82&chksm=84e6d7b3b3915ea51e07da62fb5bf673e5a762ec99dbbdabe59e2b026013c029a02e7892802a#rd,1654511368,1654511368
